,Run,Generation,F,CR,G,NP,NPI,mutation_type,lowerF,upperF,tol,F_delta,init,refine_param,F_refine,mutation_refine,lowerCR,upperCR,CR_refine,CR_delta,residual,run_avg_residual,track_len,return_method,mutation_type_,error_metric,run_enh,current,i_accept,TrainMin,exh,val_sample,clustering_score,local_score,svd_value,s_scalar_value,s_exp_value,Exit,StagnationPerc,MeanStagLen
0,0,2936,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",3,1,4.983445017010449,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2937,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",4,1,4.983445017010449,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2938,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",5,1,4.983445017010449,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2939,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",6,1,4.983445017010449,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2940,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",7,1,4.983445017010449,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2941,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",8,1,4.983445017010449,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2942,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",9,1,4.983445017010449,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2943,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",10,1,4.983445017010449,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2944,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",11,1,4.983445017010449,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2945,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,-0.08581137737027245,-0.04290568868513622,2,standard,random,rmsle,"(True, True, True)",12,1,4.897633639640176,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2946,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,-0.04290568868513622,2,standard,random,rmsle,"(True, True, True)",0,1,4.897633639640176,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2947,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",0,1,4.897633639640176,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2948,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",1,1,4.897633639640176,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2949,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",2,1,4.897633639640176,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2950,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",3,1,4.897633639640176,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2951,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",4,1,4.897633639640176,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2952,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",5,1,4.897633639640176,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2953,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",6,1,4.897633639640176,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2954,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",7,1,4.897633639640176,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2955,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",8,1,4.897633639640176,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2956,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",9,1,4.897633639640176,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2957,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",10,1,4.897633639640176,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2958,0.9,0.3,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,-0.05259290640941483,-0.026296453204707415,2,standard,random,rmsle,"(True, True, True)",11,1,4.8450407332307615,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2959,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,-0.026296453204707415,2,standard,random,rmsle,"(True, True, True)",0,1,4.8450407332307615,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2960,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",0,1,4.8450407332307615,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2961,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",1,1,4.8450407332307615,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2962,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",2,1,4.8450407332307615,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2963,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",3,1,4.8450407332307615,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2964,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",4,1,4.8450407332307615,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2965,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",5,1,4.8450407332307615,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2966,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",6,1,4.8450407332307615,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2967,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",7,1,4.8450407332307615,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2968,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",8,1,4.8450407332307615,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2969,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",9,1,4.8450407332307615,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2970,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",10,1,4.8450407332307615,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2971,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,-0.07123717673038055,-0.035618588365190273,2,standard,random,rmsle,"(True, True, True)",11,1,4.773803556500381,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2972,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,-0.035618588365190273,2,standard,random,rmsle,"(True, True, True)",0,1,4.773803556500381,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2973,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",0,1,4.773803556500381,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2974,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,-0.020252276479570064,-0.010126138239785032,2,standard,random,rmsle,"(True, True, True)",1,1,4.753551280020811,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2975,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,-0.010126138239785032,2,standard,random,rmsle,"(True, True, True)",0,1,4.753551280020811,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2976,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",0,1,4.753551280020811,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2977,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",1,1,4.753551280020811,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2978,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",2,1,4.753551280020811,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2979,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",3,1,4.753551280020811,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2980,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",4,1,4.753551280020811,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2981,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",5,1,4.753551280020811,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2982,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",6,1,4.753551280020811,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2983,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",7,1,4.753551280020811,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2984,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",8,1,4.753551280020811,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2985,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",9,1,4.753551280020811,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2986,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",10,1,4.753551280020811,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2987,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",11,1,4.753551280020811,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2988,0.9,0.8,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",12,1,4.753551280020811,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2989,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,best2,rmsle,"(True, True, True)",13,1,4.753551280020811,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2990,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,-0.020322808366909584,-0.010161404183454792,2,standard,random,rmsle,"(True, True, True)",14,1,4.733228471653901,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2991,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,-0.010161404183454792,2,standard,random,rmsle,"(True, True, True)",0,1,4.733228471653901,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2992,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",0,1,4.733228471653901,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2993,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",1,1,4.733228471653901,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2994,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",2,1,4.733228471653901,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2995,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",3,1,4.733228471653901,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2996,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",4,1,4.733228471653901,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2997,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",5,1,4.733228471653901,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2998,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,-0.06695888939508876,-0.03347944469754438,2,standard,random,rmsle,"(True, True, True)",6,1,4.6662695822588125,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,2999,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,-0.03347944469754438,2,standard,random,rmsle,"(True, True, True)",0,1,4.6662695822588125,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,3000,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",0,1,4.6662695822588125,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,3001,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",1,1,4.6662695822588125,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,3002,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",2,1,4.6662695822588125,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,3003,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",3,1,4.6662695822588125,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,3004,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",4,1,4.6662695822588125,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,3005,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",5,1,4.6662695822588125,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,3006,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",6,1,4.6662695822588125,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,3007,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",7,1,4.6662695822588125,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,3008,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",8,1,4.6662695822588125,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,3009,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",9,1,4.6662695822588125,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,3010,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",10,1,4.6662695822588125,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
0,0,3011,0.9,0.7,4000,16,16,random,0.1,0.9,0,0.01,"('latin', None, 10)","(10, 10, 10, True)",random,random,0.1,0.9,random,0.1,0.0,0.0,2,standard,random,rmsle,"(True, True, True)",11,1,4.6662695822588125,"(False, 20, 6)",4,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,False,0.78925,8.557065217391305
